data_no,event_date,year,event_type,sub_event_type,actor1,country,admin1,admin2,location,latitude,longitude,source,notes,fatalities,timestamp
31151,30-May-20,2020,Violence against civilians,Attack,Police Forces of the United States (2017-2021),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,KTLA5,"On 30 May 2020, a woman was struck in the head by a foam bullet in Los Angeles (California), which was fired by police during a demonstration in the city. The victim was passing by the demonstration and did not take part in it when she was hit. She was hospitalized for nine days with a fractured cheekbone and a brain injury.",0,1612546440
31264,30-May-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Massachusetts,Franklin,Orange,42.5918,-72.3099,Orange County Register; Greenfield Recorder; Crowd Counting Consortium,"On 30 May 2020, more than 300 people staged a protest at Orange Memorial Park in Orange (Massachusetts) in support of police reform and the Black Lives Matter movement, as well as against police brutality and the death of George Floyd. [size=more than 300]",0,1612546430
31457,29-May-20,2020,Riots,Violent demonstration,Rioters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,AP; US Press Freedom Tracker,"On 29 May 2020, at least 553 rioters looted a number of establishments and set fire to barricades in Los Angeles (California) during a Black Lives Matter demonstration over the killing of George Floyd by police. 533 people were arrested. One ABC7 news vehicle was vandalized. [size=at least 533]",0,1612546430
31616,28-May-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Crowd Counting Consortium; Santa Monica Daily Press,"On 28 May 2020, nearly 100 people staged a protest in front of Los Angeles Police Department headquarters in Los Angeles (California) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=nearly 100]",0,1612546430
31679,27-May-20,2020,Riots,Violent demonstration,Rioters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Los Angeles Times; Daily Breeze; Crowd Counting Consortium; New York Times,"On 27 May 2020, several hundred people marched around the Civic Center in Los Angeles (California) in support of Black Lives Matter and against police brutality and the death of George Floyd. Demonstrators blocked the freeway and surrounded a California Highway Patrol car, vandalizing it during the confrontation. One demonstrator was injured after falling off the CHP cruiser as it drove away and received medical attention. [size=several hundred]",0,1612546430
31729,26-May-20,2020,Riots,Violent demonstration,Rioters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Los Angeles Times; Crowd Counting Consortium,"On 26 May 2020, an unreported number of people rioted in Los Angeles (California) in support of the Black Lives Matter movement and against police brutality. The demonstration began with a peaceful march. In the evening, fireworks were set off in the streets with sparks hitting buildings. Smoke filled the air as some people broke into and looted shops. Rioters clashed with police for hours by throwing debris. Many of these demonstrators were arrested and hustled off in buses. At least four LAPD officers were hurt. Two LAPD vehicles were set on fire. [size=no report]",0,1612546430
31899,24-May-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Los Angeles Daily News,"On 24 May 2020, several hundred protesters in Los Angeles (California) gathered outside of the Los Angeles City Hall to protest against the state's lockdown measures during the coronavirus, demanding the lifting of restrictions. [size=several hundred]",0,1612546509
32065,21-May-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,California Nurses Association,"On 21 May 2020, a group of nurses from UCLA protested in Los Angeles (California) to demand greater protection for healthcare workers amid the coronavirus pandemic. [size=no report]",0,1612546510
32514,15-May-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,California Public; Los Angeles Times,"On 15 May 2020, a group of employees from Ralphs in Los Angeles (California) gathered to protest against the company's move to eliminate a $2 raise for workers in the context of the coronavirus. [size=no report]",0,1612546510
32844,9-May-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Los Angeles Times,"On 9 May 2020, at least 100 people in Los Angeles (California) gathered at Hancock Park in front of the residence of the Los Angeles Mayor to protest against the state's lockdown measures during the coronavirus, demanding the lifting of restrictions. [size=at least 100]",0,1612546510
32845,9-May-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,San Gabriel Valley Tribune,"On 9 May 2020, a group of people in Los Angeles (California) gathered at Hacienda Heights to protest against ''Project Roomkey'', a government-led project to prevent the spread of the coronavirus by providing temporary shelters for the homeless at hotels and motels across the city of Los Angeles. At the same time, a group of counter-protesters arrived at the scene in support of the project, where both groups engaged in verbal arguments. [size=no report] [counter-protest]",0,1612546510
32995,7-May-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Daily Breeze,"On 7 May 2020, more than 30 truck drivers gathered at the city's Port Administration Building in San Pedro neighborhood of Los Angeles (California) to demand greater protections for workers during the coronavirus. [size=more than 30]",0,1612546509
33066,6-May-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Riverside,Riverside,33.9859,-117.3534,NewsChannel 3,"On 6 May 2020, a large crowd in Riverside (California) gathered outside of the Riverside County Board of Supervisors meeting to demand the lifting of coronavirus-related restrictions. [size=large]",0,1612546509
33235,3-May-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Press Telegram,"On 3 May 2020, about 20 people gathered in front of the city's Terminal Island Prison in San Pedro neighborhood of Los Angeles (California) to voice concern of inmate health/safety during the coronavirus, demanding better treatment. [size=about 20]",0,1612546509
33316,2-May-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Press Telegram,"On 2 May 2020, a group of approximately a dozen people gathered in front of the city's Terminal Island Prison in San Pedro neighborhood of Los Angeles (California) to voice concern of inmate health/safety during the coronavirus. The event was organized by the Revolutionary Communist Party. [size=no report]",0,1612546509
33349,1-May-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Los Angeles Daily News,"On 1 May 2020, hundreds of people in Los Angeles (California) gathered near the city's Civic Center to protest against the state's lockdown measures during the coronavirus, demanding the lifting of restrictions. At the same time, a group of counter-protesters showed up at the scene in support of the state's lockdown measures. [size=hundreds] [counter-protest]",0,1612546509
33350,1-May-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,KTLA5,"On 1 May 2020, a group of employees from Ralphs in Los Angeles (California) gathered at the store's location in Sunset Boulevard to demand greater action from the company's management to protect employees during the coronavirus. [size=no report]",0,1612546509
33362,1-May-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Daily Bruin,"On 1 May 2020, about 70 nurses affiliated with NNU gathered at the Ronald Reagan UCLA Medical Center in Los Angeles (California) to demand more PPE for healthcare workers during the coronavirus. [size=about 70]",0,1612546515
33560,30-Apr-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,San Diego Union-Tribune,"On 30 April 2020, a group of people gathered in Los Angeles (California) to demand rent cancellations in the context of the coronavirus and in support of extending eviction protections. The event was organized by the Los Angeles Tenants Union. [size=no report]",0,1612546514
33561,30-Apr-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,UNITE HERE Local 11,"On 30 April 2020, nearly 100 hotel protested in front of the Westin Hotel in Los Angeles (California) to demand extensions of their health insurance/better protections during the coronavirus. [size=nearly 100]",0,1612546514
33602,29-Apr-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,San Gabriel Valley Tribune,"On 29 April 2020, a group of Domino's employees organized a caravan in Los Angeles (California) to protest against the store's lack of safety measures for workers during the coronavirus, demanding more PPE. [size=no report]",0,1612546514
33743,27-Apr-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Orange,Orange,33.7877,-117.8534,KTLA5,"On 27 April 2020, a group of people gathered in Orange (California) to protest against the state's coronavirus restrictions and in support of re-opening the economy. A group of counter-protesters brought body bags to visualize deaths from the coronavirus and in protests of calls to remove restrictions. [size=no report] [counter-protest]",0,1612546514
33852,25-Apr-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Liberation News,"On 25 April 2020, a group of people organized a caravan of about 80 cars in Los Angeles (California) to demand rent cancellations during the coronavirus. The event was organized by the Party for Socialism and Liberation. [size=no report]",0,1612546514
33926,24-Apr-20,2020,Protests,Protest with intervention,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,CBS2 (Los Angeles); Transportation Nation Network,"On 24 April 2020, around 100 truckers circled the downtown area of Los Angeles (California) to raise awareness about low pay during the coronavirus. The event is part of the ''Nationwide Slow Roll for Unity Movement''. 15 truckers were reportedly pulled over by the California Highway Patrol for traveling below speed limit. [size=around 100]",0,1612546513
34093,22-Apr-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Spectrum News 1 (Southern California),"On 22 April 2020, a group of nurses gathered at Keiser Permanente in Los Angeles (California) to demand more testing and PPE for health workers during the coronavirus. [size=no report]",0,1612546513
34094,22-Apr-20,2020,Strategic developments,Other,Police Forces of the United States (2017-2021),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Fox11 (Los Angeles),"Other: On 22 April 2020, a 38-year old man by the name of Daniel Hernandez was killed in Los Angeles (California) in an officer-involved shooting, which occurred within the context of a multiple-vehicle traffic collision. According to reports, the police arrived at the scene in response to injuries from the accident. When the man in question exited his vehicle, he walked toward the officers, allegedly with a razor box cutter, at which point he received six shots from one of the officers. Months after the incident, on 10 June, the daughter of the said man filed a wrongful death lawsuit, arguing excessive use of force. An investigation by the LA Police Commission found the first four shots justified, but the final two as excessive.",1,1612546513
34095,22-Apr-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Los Angeles Times; Daily Bruin,"On 22 April 2020, a group of people organized a caravan in downtown Los Angeles (California) to protest against the state's coronavirus restrictions and in support of re-opening the economy. Trump supporters were present at the protest. At the same time, a dozen members of the Revolution Club LA showed up at the event in support of said restrictions and attempted to disrupt the caravan proceedings. [size=no report] [counter-protest]",0,1612546513
34105,22-Apr-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Riverside,Riverside,33.9859,-117.3534,Press-Enterprise,"On 22 April 2020, about 50 nurses gathered in front of the Community Hospital at Riverside (California) to protest against the shortage of PPE equipment for healthcare workers during the coronavirus. [size=about 50]",0,1612546513
34233,20-Apr-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,CBS2 (Los Angeles),"On 20 April 2020, a group of workers at Domino's staged a protest in front of a store in Los Angeles (California) after five workers in the store tested positive for the coronavirus , and demanded more PPE. A caravan was also organized. [size=no report]",0,1612546513
34239,20-Apr-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Orange,Orange,33.7877,-117.8534,Orange County Register,"On 20 April 2020, about 50 nurses at the UCI Medical Center gathered in Orange (California) for a candlelight vigil to honor coronavirus victims and demand PPE for healthcare workers during the coronavirus. [size=about 50]",0,1612546513
34386,17-Apr-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,ABC7 (Los Angeles),"On 17 April 2020, a group of nurses affiliated with National Nurses United gathered in the San Pedro area of Los Angeles (California) to demand more PPE for healthcare workers during the coronavirus. [size=no report]",0,1612546513
34444,16-Apr-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,ABC7 (Los Angeles),"On 16 April 2020, a group of nurses at the UCLA Medical Center in Los Angeles (California) organized a drive-in protest to demand more PPE, decontaminated masks, as well as full employment for healthcare workers during the coronavirus. [size=no report]",0,1612546513
34915,6-Apr-20,2020,Protests,Protest with intervention,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Eater Los Angeles; CBS2 (Los Angeles),"On 6 April 2020, a group of McDonald's employees in Los Angeles (California) gathered to demand more support for workers during the coronavirus, including hazard pay, safety nets, and PPE. The police intervened to disperse the protesters for blocking the drive-thru. The event was organized by Fight for $15. [size=no report]",0,1612546513
34937,5-Apr-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,NBC4 Southern California,"On 5 April 2020, employees at McDonald's in Los Angeles (California) staged a drive-thru walk-out after a co-worker tested positive for the coronavirus, demanding more PPE for workers and a two-week quarantine with full pay. They also protested against the company's lack of transparency about safety protocols. [size=no report]",0,1612546513
35013,3-Apr-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Orange,Orange,33.7877,-117.8534,New York Times,"On 3 April 2020, a group of nurses at the UCI Medical Center in Orange (California) gathered to demand more PPE for healthcare workers and protest against lay-offs during the coronavirus. [size=no report]",0,1612546513
35115,1-Apr-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Los Angeles Times,"On 1 April 2020, a group of housing activists in Los Angeles (California) organized a caravan of about 20 vehicles at the Mayor of Los Angeles' residence, urging him to temporarily halt all residential evictions during the coronavirus, referred to as a 'blanket moratorium.' [size=about 20]",0,1612546513
35159,31-Mar-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Davis Vanguard,"On 31 March 2020, a group of people organized a caravan in Los Angeles (California) urging the state governor to free detained immigrants from ICE centers in the context of the coronavirus. The event was organized by Never Again Action. [size=no report]",0,1612546515
35237,30-Mar-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Fox11 (Los Angeles),"On 30 March 2020, dozens of nurses gathered at UCLA in Los Angeles (California) for a vigil to support healthcare workers on the frontlines of the coronavirus and demand more help from the federal government to get PPE after broken ventilators were delivered to the state. The nurses also urged the UCLA facility to continue remaining fully staffed. The event was organized by the California Nurses Association. [size=dozens]",0,1612546515
35282,29-Mar-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Los Angeles Daily News,"On 29 March 2020, a group of people organized a caravan in Los Angeles (California) around the Mayor's residence, demanding him to support a complete eviction moratorium during the coronavirus, including rent forgiveness and housing arrangements for unhoused populations. [size=no report]",0,1612546515
35531,23-Mar-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,KTLA5,"On 23 March 2020, dozens of nurses gathered in front of the Keiser Permanente Medical Center in Los Angeles (California) to protest against the facility's lack of safety protocols during the coronavirus and demand more PPE for healthcare workers. [size=dozens]",0,1612546515
35590,20-Mar-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,KTLA5,"On 20 March 2020, a group of nurses gathered outside of the UCLA Medical Center in Los Angeles (California) to demand more PPE for healthcare workers during the coronavirus. [size=no report]",0,1612546515
35667,18-Mar-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Pasadena Star-News,"On 18 March 2020, a group of housing activists gathered in Los Angeles (California) to demand greater action to find temporary shelter for unhoused populations during the coronavirus and assist unhoused families to move into vacant homes in the neighborhood of El Sereno. The event was organized by the Reclaiming Our Homes initiative. [size=no report]",0,1612546515
35743,17-Mar-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,KTLA5,"On 17 March 2020, a group of nurses gathered outside of the UCLA Medical Center in Los Angeles (California) to demand more PPE and training for healthcare workers during the coronavirus. The event was organized by the National Nurses United and the California Nurses Association. [size=no report]",0,1612546515
35783,15-Mar-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,L.A. TACO,"On 15 March 2020, a group of housing activists gathered for a vigil in Los Angeles (California) to support the unhoused families that occupied the vacant homes in the El Serrano neighborhood, demanding greater action to shelter the homeless during the coronavirus. Religious leaders, including a Rabbi and a Pastor, as well as members of the Latin American/Native American communities, were present at the event. [size=no report]",0,1612546515
35807,14-Mar-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Redlands Daily Facts,"On 14 March 2020, a group of housing activists gathered in Los Angeles (California) to occupy vacant homes in the El Sereno community, which were part of the project that was halted in 2018. The activists demanded the state's governor to allow unhoused individuals and families to use the vacant spaces, particularly during the coronavirus. [size=no report]",0,1612546515
35808,14-Mar-20,2020,Protests,Protest with intervention,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,L.A. TACO; Redlands Daily Facts,"On 14 March 2020, a group of housing activists gathered in Los Angeles (California) to occupy vacant homes in the El Sereno community. The activists demanded the state's governor to allow unhoused individuals and families to use the vacant spaces amid the coronavirus pandemic. According to some reports, two organizers of the 'reclaim movement' were arrested but released shortly thereafter. [size=no report]",0,1612546515
35929,11-Mar-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,ABC7 (Los Angeles); National Nurses United,"On 11 March 2020, a group of nurses gathered outside of the USC Keck Hospital in Los Angeles (California) to protest against the further weakening of the CDC coronavirus guidelines, demanding more protections for healthcare workers. Another group of nurses gathered at UCLA. The event was organized by the California Nurses Association and National Nurses United. [size=no report]",0,1612546515
36324,6-Mar-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Crowd Counting Consortium; Hyperallergic,"On 6 March 2020, about a dozen activists gathered in Los Angeles (California) outside the office of GEO group, a private company that manages immigrant detention facilities, to protest against the privatization of immigrant detention centers, demanding the company's eviction from the state. Members of Never Again Action were present at the event. [size=about a dozen]",0,1612546515
36325,6-Mar-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Press Telegram,"On 6 March 2020, more than a hundred people gathered for a rally near San Pedro neighborhood in Los Angeles (California) to protest against the fossil fuel industry, calling on state leaders to take action to combat climate change. The protest then moved to Wilmington neighborhood. The event was organized by Greenpeace USA and Fire Drill Fridays. [size=more than a hundred]",0,1612546515
36339,5-Mar-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Daily Bruin,"On 5 March 2020, a group of Indian students at UCLA gathered on campus in Los Angeles (California) to voice concern about the rise of Hindu nationalism in India and protest against the country's passage of the Citizenship Amendment Act (CAA), which they say is discriminatory against Muslim people. Members of the UCLA Students Against Hindutva were present at the event, as well as members of the Muslim Student Association at UCLA, Indus at UCLA and UCLA Sikh Student Association. [size=no report]",0,1612913871
36378,5-Mar-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Daily Bruin,"On 5 March 2020, hundreds of UCLA students and professors rallied on the University's campus in Los Angeles (California) to support the cost-of-living adjustment (COLA) movement. The movement arose after several teaching assistants at UC Santa Cruz were fired for withholding grades in an effort to demand higher pay against the context of high rent prices. [size=hundreds]",0,1612546515
36607,2-Mar-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Los Angeles Times,"On 2 March 2020, about 30 demonstrators in Los Angeles (California) gathered outside of the city's District Attorney's residence to protest the official's refusal to meet with Black Lives Matter activists. The husband of the official responded to the event by pointing a gun at a demonstrator, who is a Black Lives Matter organizer, prompting the police to show up at the scene. No injuries or arrests were reported. [size=about 30] [armed presence]",0,1612546515
36608,2-Mar-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Daily Bruin; Crowd Counting Consortium,"On 2 March 2020, more than 100 graduate students at UCLA in Los Angeles (California) marched the University's campus to support the cost-of-living adjustment (COLA) movement. The movement arose after several teaching assistants at UC Santa Cruz were fired for withholding grades in an effort to demand higher pay against the context of high rent prices. The event was organized by UCLA4COLA. Some students employed by UCLA were part of the event. [size=more than 100]",0,1612546515
36609,2-Mar-20,2020,Strategic developments,Other,Sole Perpetrator (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Los Angeles Times,"Non-violent activity: On 2 March 2020, the husband of the Los Angeles District Attorney pointed a gun at a Black Lives Matter organizer, when about 30 demonstrators gathered outside of his residence in Los Angeles (California) to protest the official's refusal to meet with Black Lives Matter activists.",0,1612546515
36667,29-Feb-20,2020,Strategic developments,Other,Civilians (United States),United States,California,Orange,Orange,33.7877,-117.8534,ABC7 (Los Angeles),"Other: On 29 February 2020, the Democratic Party of Orange County in Orange (California) was vandalized by a group of white nationalists who tagged the office with stickers promoting their group. [hate-based symbol]",0,1614122725
36758,28-Feb-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,UNITE HERE Local 11,"On 28 February 2020, members of the Screen Actors Guild - American Federation of Television and Radio Artists and Unite Here gathered outside the Spanish Broadcasting System (SBS) in Los Angeles (California) to support workers at two Spanish-speaking radio stations, Mega and La Raza, as they demanded better contracts from the SAG-AFTRA union. A Senator was present at the event. [size=no report]",0,1612546517
36894,26-Feb-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Spectrum News 1 (Southern California),"On 26 February 2020, members of the Mobile Workers Alliance gathered at the LAX Airport in Los Angeles (California) to protest against the unsanitary conditions of bathrooms provided to ridesharing drivers. [size=no report]",0,1612546517
36958,25-Feb-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Daily Bruin; Count Love,"On 25 February 2020, a group of labor unions, including students, protested at UCLA in Los Angeles (California) after the University's Theatre, Film, and Television school laid off a dozen employees, a move taken to address a budget deficit. The event was organized by the University Professional & Technical Employees at UCLA and a University of California labor union. [size=no report]",0,1612546517
37074,23-Feb-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Orange,Orange,33.7877,-117.8534,California Nurses Association,"On 23 February 2020, a group of nurses with California Nurses Association, a local affiliate of Nationa Nurses United, gathered at UCI Medical Center in Orange (California) to deliver a letter to the upper management of the University of California, demanding more protections to address the coronavirus. [size=no report]",0,1612546517
37194,21-Feb-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Riverside,Riverside,33.9859,-117.3534,Highlander,"On 21 February 2020, a group of student workers affiliated with the United Automobile Workers union who work as TAs gathered at the Tower Bell in Riverside (California) to show support for the ongoing strikes by UC Santa Cruz graduates students in the context of the cost-of-living movement. [size=no report]",0,1612546517
37350,19-Feb-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Daily Bruin; Count Love,"On 19 February 2020, dozens of UCLA graduate students and faculty members gathered on campus in Los Angeles (California) to demand better compensation as part of an effort to offset high costs of housing, a show of support for the ongoing strikes by UC Santa Cruz graduate students in the context of the cost-of-living movement. [size=dozens]",0,1612546517
37610,14-Feb-20,2020,Protests,Protest with intervention,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,UNITE HERE Local 11; UNITE HERE Local 2,"On 14 February 2020, a group of airline catering workers at American Airlines, who are part of the union group Unite Here 11, gathered at Los Angeles International Airport in Los Angeles (California) to demand more accessible healthcare benefits and increased wages. Some of the members engaged in a fasting demonstration. According to reports, the President of the Unite Here Local 2 union was arrested. [size=no report]",0,1612546516
37702,13-Feb-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Los Angeles County Federation of Labor,"On 13 February 2020, a group of catering workers from the Unite Here 11 union group gathered at Los Angeles International Airport in Los Angeles (California) to demand more accessible healthcare benefits and increased wages. Some of the members engaged in a fasting demonstration. [size=no report]",0,1612546517
37776,12-Feb-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,LAist,"On 12 February 2020, a group of homeless advocates camped outside the office of a council member in Los Angeles (California) urging him to facilitate new living arrangements for unhoused populations to places like Echo Park Lake among others. [size=no report]",0,1612546516
37779,12-Feb-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,UNITE HERE Local 11,"On 12 February 2020, a group of airline catering workers at American Air, who are part of the union group Unite Here 11, gathered at Los Angeles International Airport in Los Angeles (California) to demand more accessible healthcare benefits and increased wages. Some of the members engaged in a fasting demonstration. [size=no report]",0,1612546517
37835,11-Feb-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Daily Trojan; National Nurses United,"On 11 February 2020, more than 50 healthcare workers of the California Nurses Association, a local affilaite of National Nurses United, gathered at Keck of USC in Los Angeles (California) to protest against policy changes by the facility regarding paid time off, seeking to reduce sick leave allowances, which they say will negatively impact the quality of care for patients. [size=more than 50]",0,1612546516
37955,10-Feb-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Daily Bruin,"On 10 February 2020, about 30 UCLA graduate students protested on campus in Los Angeles (California) to demand better compensation as part of an effort to reach cost-of-living adjustments. The event is a show of support for the graduate students at UC Santa Barbara who were fired for withholding grades to address high cost of housing. Members of the Graduate Students Association were present at the event. [size=about 30]",0,1612546516
38065,7-Feb-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Orange,Orange,33.7877,-117.8534,Spectrum News 1 (Southern California),"On 7 February 2020, three teenagers gathered in front of the City Hall in Orange (California) to protest against climate change. [size=three]",0,1612546517
38118,7-Feb-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Los Angeles Times,"On 7 February 2020, members of Refuse Fascism barged into Walt Disney's concert hall in Los Angeles (California) to protest against President Donald Trump's administration. [size=no report]",0,1612546516
38121,7-Feb-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Los Angeles Times,"On 7 February 2020, a group of people gathered in downtown Los Angeles (California) to protest against climate change and the fossil fuel industry. Members of the Center for Biodiversity were present at the event, as well as Greenpeace USA, STAND-L.A., Women's Foundation of California, and California Environmental Justice Alliance. [size=no report]",0,1612546517
38313,4-Feb-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Business Journals; Big Island Now,"On 4 February 2020, flight attendants from Hawaiian Airlines gathered at Los Angeles International Airport in Los Angeles (California) to protest against protracted contract negotiations with the company, demanding better compensation. Members of the Fight Attendants Association were present at the event. [size=no report]",0,1612546517
38425,3-Feb-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Daily Bruin,"On 3 February 2020, over 100 non-tenured lecturers and substitute teachers who are members of the University Council-American Federation of Teachers marched across the UCLA campus in Los Angeles (California) as their contracts expired to demand better compensation, job security, and resources. [size=over 100]",0,1612546517
39027,24-Jan-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Daily Republic; Count Love,"On 24 January 2020, scores of activists and homeless people gathered at Echo Park Lake in Los Angeles (California) to protest against homeless encampment clean-ups. [size=scores]",0,1612546518
39029,24-Jan-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Count Love; AP; US News & World Report,"On 24 January 2020, about 20 people gathered outside the building of the Internet Corporation for Assigned Names and Numbers in Los Angeles (California) to protest against the company's selling of its online registry to an investment firm. [size=about 20]",0,1612546519
